Date,BABA,PDD,JD,BIDU,NTES,NIO,BILI,TME,EDU,YUMC,TCOM,ZTO,AMZN,TSLA,UL,JNJ
2020-08-07,252.10000610351562,88.19999694824219,62.060001373291016,125.0,92.77200317382812,13.420000076293945,41.61000061035156,16.020000457763672,14.086999893188477,53.13624572753906,27.81999969482422,36.033077239990234,3167.4599609375,290.5419921875,58.63320541381836,145.69033813476562
2020-08-10,248.1300048828125,87.52999877929688,61.4900016784668,125.05999755859375,90.75945281982422,14.210000038146973,41.0,15.6899995803833,13.942000389099121,52.6980094909668,28.399999618530273,35.695945739746094,3148.159912109375,283.7139892578125,58.51533126831055,145.13150024414062
2020-08-11,248.4199981689453,87.2699966430664,61.18000030517578,124.5999984741211,90.38756561279297,12.989999771118164,40.34000015258789,15.5,14.0,53.57448196411133,28.65999984741211,35.85459518432617,3080.669921875,274.87799072265625,57.73931884765625,144.0922393798828
2020-08-12,255.19000244140625,90.11000061035156,62.900001525878906,126.11000061035156,94.36890411376953,13.359999656677246,40.939998626708984,15.239999771118164,14.135000228881836,54.699951171875,29.360000610351562,36.67758560180664,3162.239990234375,310.9519958496094,59.114532470703125,146.72959899902344
2020-08-13,253.72000122070312,88.8499984741211,62.540000915527344,124.56999969482422,92.44784545898438,13.359999656677246,41.75,14.720000267028809,14.121000289916992,54.23183822631836,28.700000762939453,34.456504821777344,3161.02001953125,324.20001220703125,58.84931564331055,145.1020965576172
2020-08-14,253.97000122070312,85.04000091552734,62.060001373291016,116.73999786376953,91.75578308105469,13.100000381469727,41.58000183105469,14.399999618530273,13.562999725341797,54.291595458984375,28.540000915527344,33.385623931884766,3148.02001953125,330.1419982910156,58.38763427734375,145.33740234375
2020-08-17,256.9599914550781,89.18000030517578,66.9800033569336,123.91999816894531,94.37686920166016,14.050000190734863,43.4900016784668,14.359999656677246,14.090999603271484,55.39714813232422,28.290000915527344,33.375709533691406,3182.409912109375,367.12799072265625,58.69214630126953,146.0727081298828
2020-08-18,259.20001220703125,91.58999633789062,70.31999969482422,124.19999694824219,95.4209213256836,14.300000190734863,45.310001373291016,14.149999618530273,14.25,55.52663040161133,28.06999969482422,33.088157653808594,3312.489990234375,377.4179992675781,58.98683547973633,147.15115356445312
2020-08-19,260.5899963378906,95.94000244140625,72.55999755859375,122.70999908447266,94.60555267333984,14.0600004196167,45.27000045776367,14.149999618530273,13.782999992370605,54.38123321533203,27.809999465942383,32.146183013916016,3260.47998046875,375.70599365234375,58.98683547973633,147.44528198242188
2020-08-20,257.9700012207031,97.12999725341797,73.94000244140625,123.4800033569336,95.3155288696289,13.779999732971191,45.06999969482422,14.569999694824219,13.62600040435791,53.73384094238281,28.0,31.650405883789062,3297.3701171875,400.3659973144531,59.00647735595703,148.4551239013672
2020-08-21,265.79998779296875,84.0,74.9800033569336,122.44999694824219,96.44708251953125,14.119999885559082,44.9900016784668,15.010000228881836,13.852999687194824,54.42107391357422,28.1200008392334,31.600830078125,3284.719970703125,409.9960021972656,58.50551223754883,149.7688751220703
2020-08-24,276.0199890136719,83.16000366210938,76.18000030517578,122.87999725341797,98.02012634277344,14.970000267028809,46.119998931884766,15.25,13.654999732971191,54.37127685546875,28.579999923706055,31.769393920898438,3307.4599609375,402.8399963378906,59.21276092529297,150.1636505126953
2020-08-25,286.0,87.23999786376953,78.97000122070312,125.69999694824219,102.25005340576172,17.84000015258789,47.0,15.670000076293945,13.807000160217285,54.84934997558594,28.75,32.37424087524414,3346.489990234375,404.6679992675781,59.114532470703125,150.07484436035156
2020-08-26,291.9599914550781,89.25,80.37999725341797,127.47000122070312,102.51631927490234,20.440000534057617,48.720001220703125,15.960000038146973,13.788000106811523,55.17803192138672,28.600000381469727,32.53289031982422,3441.85009765625,430.6340026855469,59.23240661621094,150.31170654296875
2020-08-27,284.1700134277344,88.81999969482422,79.30000305175781,127.25,102.09149169921875,19.8799991607666,45.13999938964844,16.06999969482422,14.612000465393066,54.97883224487305,29.030000686645508,31.987533569335938,3400.0,447.75,59.33063888549805,150.9828338623047
2020-08-28,289.0,89.19999694824219,79.95999908447266,129.0,100.55378723144531,18.5,47.38999938964844,15.989999771118164,14.914999961853027,56.273624420166016,30.6299991607666,32.44364929199219,3401.800048828125,442.67999267578125,59.08506774902344,151.6342010498047
2020-08-31,287.0299987792969,88.94000244140625,78.63999938964844,124.56999969482422,97.17121124267578,19.030000686645508,47.25,15.630000114440918,14.663000106811523,57.47877502441406,30.239999771118164,33.24680709838867,3450.9599609375,498.32000732421875,58.5251579284668,151.40721130371094
2020-09-01,298.0,91.36000061035156,82.48999786376953,126.93000030517578,98.08467102050781,20.1200008392334,52.25,15.930000305175781,15.100000381469727,58.056453704833984,30.649999618530273,34.97211456298828,3499.1201171875,475.04998779296875,58.58409118652344,149.54188537597656
